year,school name,suburb,state,teaching staff per total enrolments
2022,Longreach School of Distance Education,Longreach,QLD,0.13402061855670103
2021,Longreach School of Distance Education,Longreach,QLD,0.15606936416184972
2020,Longreach School of Distance Education,Longreach,QLD,0.13989637305699482
2019,Longreach School of Distance Education,Longreach,QLD,0.140625
2018,Longreach School of Distance Education,Longreach,QLD,0.13612565445026178
2017,Longreach School of Distance Education,Longreach,QLD,0.15469613259668508
2016,Longreach School of Distance Education,Longreach,QLD,0.17682926829268292
2015,Longreach School of Distance Education,Longreach,QLD,0.1566265060240964
2014,Longreach School of Distance Education,Longreach,QLD,0.15286624203821655
2013,Longreach School of Distance Education,Longreach,QLD,0.13529411764705881
2012,Longreach School of Distance Education,Longreach,QLD,0.13333333333333333
2011,Longreach School of Distance Education,Longreach,QLD,0.15476190476190477
2010,Longreach School of Distance Education,Longreach,QLD,0.1488095238095238
2009,Longreach School of Distance Education,Longreach,QLD,0.16352201257861634
2008,Longreach School of Distance Education,Longreach,QLD,0.16875
2024,Capricornia School of Distance Education,Emerald,QLD,0.024715660542432197
2023,Capricornia School of Distance Education,Emerald,QLD,0.026957936323495236
2022,Capricornia School of Distance Education,Emerald,QLD,0.023008176459402927
2021,Capricornia School of Distance Education,Emerald,QLD,0.026490066225165563
2020,Capricornia School of Distance Education,Emerald,QLD,0.03349944629014397
2019,Capricornia School of Distance Education,Emerald,QLD,0.03682999013482407
2018,Capricornia School of Distance Education,Emerald,QLD,0.05903614457831325
2017,Capricornia School of Distance Education,Emerald,QLD,0.09290322580645162
2016,Capricornia School of Distance Education,Emerald,QLD,0.10793650793650794
2015,Capricornia School of Distance Education,Emerald,QLD,0.10040160642570281
2014,Capricornia School of Distance Education,Emerald,QLD,0.13592233009708737
2013,Capricornia School of Distance Education,Emerald,QLD,0.1634980988593156
2012,Capricornia School of Distance Education,Emerald,QLD,0.1557377049180328
2011,Capricornia School of Distance Education,Emerald,QLD,0.15354330708661418
2010,Capricornia School of Distance Education,Emerald,QLD,0.14925373134328357
2009,Capricornia School of Distance Education,Emerald,QLD,0.13725490196078433
2008,Capricornia School of Distance Education,Emerald,QLD,0.12773722627737227
2024,Earnshaw State College,Banyo,QLD,0.08416389811738649
2023,Earnshaw State College,Banyo,QLD,0.0794392523364486
2022,Earnshaw State College,Banyo,QLD,0.08270676691729323
2021,Earnshaw State College,Banyo,QLD,0.08072289156626505
2020,Earnshaw State College,Banyo,QLD,0.08520710059171598
2019,Earnshaw State College,Banyo,QLD,0.09239130434782608
2018,Earnshaw State College,Banyo,QLD,0.09340659340659341
2017,Earnshaw State College,Banyo,QLD,0.09510086455331412
2016,Earnshaw State College,Banyo,QLD,0.0856353591160221
2015,Earnshaw State College,Banyo,QLD,0.08555399719495091
2014,Earnshaw State College,Banyo,QLD,0.0791044776119403
2013,Earnshaw State College,Banyo,QLD,0.07926829268292683
2012,Earnshaw State College,Banyo,QLD,0.08179012345679013
2011,Earnshaw State College,Banyo,QLD,0.08688524590163935
2010,Earnshaw State College,Banyo,QLD,0.08386075949367089
2009,Earnshaw State College,Banyo,QLD,0.08620689655172414
2008,Earnshaw State College,Banyo,QLD,0.09050445103857567
2024,Capalaba State College,Capalaba,QLD,0.09912536443148688
2023,Capalaba State College,Capalaba,QLD,0.09421000981354269
2022,Capalaba State College,Capalaba,QLD,0.10098039215686275
2021,Capalaba State College,Capalaba,QLD,0.09210526315789473
2020,Capalaba State College,Capalaba,QLD,0.09649122807017543
2019,Capalaba State College,Capalaba,QLD,0.09615384615384616
2018,Capalaba State College,Capalaba,QLD,0.0983397190293742
2017,Capalaba State College,Capalaba,QLD,0.09961685823754789
2016,Capalaba State College,Capalaba,QLD,0.09523809523809523
2015,Capalaba State College,Capalaba,QLD,0.0941860465116279
2014,Capalaba State College,Capalaba,QLD,0.09670079635949944
2013,Capalaba State College,Capalaba,QLD,0.0927947598253275
2012,Capalaba State College,Capalaba,QLD,0.08932038834951456
2011,Capalaba State College,Capalaba,QLD,0.08484270734032412
2010,Capalaba State College,Capalaba,QLD,0.0915032679738562
2009,Capalaba State College,Capalaba,QLD,0.1036077705827937
2008,Capalaba State College,Capalaba,QLD,0.09685641461342395
2024,Stretton State College,Stretton,QLD,0.07333142366084217
2023,Stretton State College,Stretton,QLD,0.07188405797101449
2022,Stretton State College,Stretton,QLD,0.06976047904191617
2021,Stretton State College,Stretton,QLD,0.07045735475896168
2020,Stretton State College,Stretton,QLD,0.07089186540346291
2019,Stretton State College,Stretton,QLD,0.07063463607027609
2018,Stretton State College,Stretton,QLD,0.07567567567567568
2017,Stretton State College,Stretton,QLD,0.07357723577235772
2016,Stretton State College,Stretton,QLD,0.07554585152838428
2015,Stretton State College,Stretton,QLD,0.07146215326751293
2014,Stretton State College,Stretton,QLD,0.0706967213114754
2013,Stretton State College,Stretton,QLD,0.06838074398249452
2012,Stretton State College,Stretton,QLD,0.07151162790697674
2011,Stretton State College,Stretton,QLD,0.073512252042007
2010,Stretton State College,Stretton,QLD,0.07321652065081352
2009,Stretton State College,Stretton,QLD,0.07410124724871607
2008,Stretton State College,Stretton,QLD,0.07803468208092486
2024,Kawana Waters State College,Bokarina,QLD,0.07381058248110271
2023,Kawana Waters State College,Bokarina,QLD,0.07539118065433854
2022,Kawana Waters State College,Bokarina,QLD,0.07915157785825143
2021,Kawana Waters State College,Bokarina,QLD,0.07865168539325842
2020,Kawana Waters State College,Bokarina,QLD,0.07718120805369127
2019,Kawana Waters State College,Bokarina,QLD,0.07947019867549669
2018,Kawana Waters State College,Bokarina,QLD,0.080545229244114
2017,Kawana Waters State College,Bokarina,QLD,0.08097686375321336
2016,Kawana Waters State College,Bokarina,QLD,0.07808398950131233
2015,Kawana Waters State College,Bokarina,QLD,0.07802340702210664
2014,Kawana Waters State College,Bokarina,QLD,0.07089804186360567
2013,Kawana Waters State College,Bokarina,QLD,0.07675111773472429
2012,Kawana Waters State College,Bokarina,QLD,0.07867647058823529
2011,Kawana Waters State College,Bokarina,QLD,0.07715355805243446
2010,Kawana Waters State College,Bokarina,QLD,0.07936507936507936
2009,Kawana Waters State College,Bokarina,QLD,0.08376193975018369
2008,Kawana Waters State College,Bokarina,QLD,0.08157524613220815
2024,Kuranda District State College,Kuranda,QLD,0.08441558441558442
2023,Kuranda District State College,Kuranda,QLD,0.09717868338557993
2022,Kuranda District State College,Kuranda,QLD,0.09116809116809117
2021,Kuranda District State College,Kuranda,QLD,0.0891891891891892
2020,Kuranda District State College,Kuranda,QLD,0.09536784741144415
2019,Kuranda District State College,Kuranda,QLD,0.09876543209876543
2018,Kuranda District State College,Kuranda,QLD,0.10897435897435898
2017,Kuranda District State College,Kuranda,QLD,0.10109289617486339
2016,Kuranda District State College,Kuranda,QLD,0.09577464788732394
2015,Kuranda District State College,Kuranda,QLD,0.09245742092457421
2014,Kuranda District State College,Kuranda,QLD,0.08716707021791767
2013,Kuranda District State College,Kuranda,QLD,0.09203980099502487
