CALENDAR_YEAR,YEAR_LEVEL,DOMAIN,STATE,SUBGROUP,ENROLLED_STUDENTS,MEAN,MEAN_CI,MEAN_SD,NMS,NMS_CI,GAIN,GAIN_CI,EXEMPT,ABSENT,ASSESSED,WITHDRAWN,NONATTEMPT,PARTICIPATION_RATE,PARTICIPATION_NUMBER,NOT_STATED,AVERAGE_AGE,YEARS_OF_SCHOOLING,BANDCOL1,BANDCOL2,BANDCOL3,BANDCOL4,BANDCOL5,BANDCOL6,PCTL05,PCTL20,PCTL80,PCTL95,TREND,TREND_VALUE,NOD_MEAN_PREV,NOD_NMS_PREV,NOD_MEAN_BASE,NOD_NMS_BASE
2012,9,Grammar and Punctuation,VIC,Parental Occupation: Not stated,3339.0,596.5,7.0,69.1,93.3,1.9,,,2.2,6.9,88.1,2.8,,90.4,3018,4.9,14yrs 9mths,9yrs 4mths,4.4,12.6,22.9,28.5,19.9,9.5,480.9,537.2,655.3,709.8,,,,,,
2012,9,Grammar and Punctuation,VIC,Parental Education: Year 11,10559.0,539.7,2.6,60.4,81.2,1.4,,,3.9,11.3,82.9,1.9,,86.8,9170,5.8,14yrs 9mths,9yrs 4mths,14.9,28.3,30.3,16.3,5.5,0.9,443.7,488.1,590.0,643.9,,,,,,
2012,9,Grammar and Punctuation,VIC,Parental Education: Year 12,6025.0,569.5,5.5,64.3,90.8,1.2,,,2.0,7.2,89.9,0.9,,91.9,5539,5.8,14yrs 9mths,9yrs 4mths,7.1,19.6,31.4,24.4,11.3,4.2,467.4,515.0,622.4,680.6,,,,,,
2012,9,Grammar and Punctuation,WA,All,29509.0,570.1,4.8,68.6,89.7,1.3,39.6,10.0,1.3,5.9,92.2,0.6,,93.5,27589,,14yrs 4mths,9yrs 4mths,9.0,18.4,28.9,24.8,13.0,4.5,457.3,512.2,627.9,683.1,Increasing,568.4,Close to,Close to,Above,Close to
2012,9,Grammar and Punctuation,WA,Parental Education: Bachelor,7227.0,606.2,4.2,62.1,97.3,0.5,,,0.6,2.3,96.7,0.4,,97.3,7030,21.2,14yrs 4mths,9yrs 4mths,2.1,8.9,23.0,32.6,22.9,9.8,502.8,554.2,657.8,708.4,,,,,,
2012,9,Grammar and Punctuation,WA,Parental Education: Certificate,6325.0,559.9,3.1,60.0,90.3,1.3,,,1.1,5.2,93.1,0.6,,94.2,5959,21.2,14yrs 4mths,9yrs 4mths,8.6,21.8,34.2,23.1,9.3,1.9,461.6,509.7,609.9,662.5,,,,,,
2012,9,Grammar and Punctuation,WA,Parental Education: Diploma,4120.0,575.4,3.3,59.1,94.1,1.0,,,0.9,3.9,94.9,0.4,,95.8,3945,21.2,14yrs 4mths,9yrs 4mths,5.0,16.6,32.5,29.2,12.5,3.3,477.4,526.2,624.8,673.5,,,,,,
2012,9,Grammar and Punctuation,WA,Parental Education: Not stated,6333.0,558.2,10.7,75.3,83.5,3.1,,,2.3,9.4,87.0,1.3,,89.3,5654,21.2,14yrs 4mths,9yrs 4mths,14.1,20.4,26.8,20.7,11.2,4.5,437.2,493.7,621.3,683.2,,,,,,
2012,9,Grammar and Punctuation,WA,Non-LBOTE,18507.0,575.9,4.8,66.6,92.1,1.1,41.3,10.1,1.0,5.0,93.6,0.5,,94.5,17496,,14yrs 4mths,9yrs 4mths,7.0,17.0,29.5,26.5,14.1,5.0,466.3,520.5,632.1,686.1,,,Close to,Close to,Above,Close to
2012,9,Grammar and Punctuation,WA,Female,14255.0,580.5,5.1,66.8,92.9,,38.1,10.3,1.0,5.7,92.8,0.5,,93.8,13367,,14yrs 4mths,9yrs 4mths,6.1,15.7,28.9,27.2,15.4,5.8,471.0,525.2,637.3,690.7,,,Close to,Above,Above,Close to
2012,9,Grammar and Punctuation,WA,Indigenous,1693.0,493.4,6.9,67.5,57.2,,59.4,12.5,2.1,26.0,71.2,0.7,,73.3,1241,,14yrs 4mths,9yrs 4mths,40.7,29.8,17.9,6.8,2.5,0.2,387.6,437.8,548.9,610.4,,,Above,Close to,Above,Above
2012,9,Grammar and Punctuation,WA,Male,15254.0,560.2,5.5,68.8,86.7,,40.8,10.6,1.7,6.0,91.6,0.7,,93.2,14222,,14yrs 4mths,9yrs 4mths,11.6,20.9,28.9,22.6,10.8,3.4,448.4,501.4,618.6,674.5,,,Close to,Close to,Above,Close to
2012,9,Grammar and Punctuation,WA,LBOTE,4484.0,569.9,7.7,72.4,87.7,2.3,38.6,12.4,1.6,3.8,94.2,0.4,,95.8,4295,,14yrs 4mths,9yrs 4mths,10.8,18.0,26.6,23.8,14.0,5.2,450.5,507.7,632.5,687.7,,,Close to,Close to,Close to,Close to
2012,9,Grammar and Punctuation,WA,Non-Indigenous,27379.0,574.7,4.5,65.6,91.8,1.0,37.1,9.8,1.2,4.6,93.6,0.5,,94.9,25979,,14yrs 4mths,9yrs 4mths,7.0,17.7,29.6,26.0,13.7,4.7,467.4,519.0,630.3,684.6,,,Close to,Close to,Above,Close to
2012,9,Grammar and Punctuation,WA,Parental Occupation: Group 1,6789.0,601.4,4.7,63.6,96.6,0.7,,,0.7,2.7,96.3,0.3,,97.0,6586,25.7,14yrs 4mths,9yrs 4mths,2.8,10.5,24.3,31.1,21.4,9.2,495.2,546.7,654.7,706.0,,,,,,
2012,9,Grammar and Punctuation,WA,Parental Occupation: Group 2,6165.0,578.6,3.5,60.3,94.6,1.0,,,0.7,3.5,95.4,0.4,,96.1,5923,25.7,14yrs 4mths,9yrs 4mths,4.7,15.8,32.1,28.9,13.8,4.0,479.4,528.5,629.0,679.3,,,,,,
2012,9,Grammar and Punctuation,WA,Parental Occupation: Group 3,4997.0,562.9,2.9,59.4,91.5,1.3,,,0.9,4.2,94.5,0.4,,95.4,4765,25.7,14yrs 4mths,9yrs 4mths,7.7,21.2,33.5,25.0,9.9,1.9,465.3,513.0,612.5,662.5,,,,,,
2012,9,Grammar and Punctuation,WA,Parental Occupation: Group 4,2900.0,546.6,4.4,63.4,84.5,2.2,,,1.9,7.3,90.3,0.6,,92.2,2673,25.7,14yrs 4mths,9yrs 4mths,13.6,25.7,31.6,18.3,7.1,1.8,444.9,491.9,598.6,655.4,,,,,,
2012,9,Grammar and Punctuation,WA,Parental Occupation: Not in paid work,997.0,524.1,8.3,67.3,73.1,5.0,,,2.5,15.3,81.3,0.8,,83.9,836,25.7,14yrs 4mths,9yrs 4mths,24.4,28.4,26.0,13.2,4.7,0.8,416.4,467.4,579.9,638.3,,,,,,
2012,9,Grammar and Punctuation,WA,Parental Occupation: Not stated,7661.0,554.4,9.6,74.3,82.6,2.9,,,2.4,10.0,86.5,1.2,,88.8,6806,25.7,14yrs 4mths,9yrs 4mths,15.0,21.7,26.8,19.8,10.3,4.1,436.7,490.1,616.7,679.7,,,,,,
2012,9,Grammar and Punctuation,WA,Parental Education: Year 11,3376.0,532.1,4.4,62.8,78.9,2.5,,,2.2,11.0,86.4,0.4,,88.6,2991,21.2,14yrs 4mths,9yrs 4mths,19.0,28.6,29.9,14.8,4.8,0.8,431.3,479.1,583.7,638.6,,,,,,
2012,9,Grammar and Punctuation,WA,Parental Education: Year 12,2128.0,560.7,4.6,63.3,89.2,2.0,,,1.2,5.2,93.3,0.4,,94.5,2010,21.2,14yrs 4mths,9yrs 4mths,9.6,22.3,30.7,23.4,10.1,2.6,458.2,506.0,614.5,666.6,,,,,,
2012,9,Numeracy,ACT,All,4815.0,596.5,9.7,72.5,95.5,1.4,40.3,13.9,1.3,6.5,90.0,2.2,,91.3,4396,,14yrs 8mths,9yrs 4mths,3.2,15.0,26.6,25.5,16.4,12.0,489.0,533.5,657.4,725.9,Flat,596.9,Close to,Close to,Close to,Close to
2012,9,Numeracy,ACT,Parental Education: Bachelor,2076.0,623.5,10.8,71.5,97.9,1.1,,,0.8,3.9,94.6,0.7,,95.4,1981,15.5,14yrs 8mths,9yrs 4mths,1.2,7.4,21.2,27.6,21.9,19.9,513.0,562.2,685.9,748.5,,,,,,
2012,9,Numeracy,ACT,Parental Education: Certificate,839.0,563.2,5.3,60.1,92.8,2.9,,,1.7,6.4,88.8,3.1,,90.5,759,15.5,14yrs 8mths,9yrs 4mths,5.5,24.3,34.4,22.3,8.8,3.1,474.4,513.6,610.1,669.7,,,,,,
2012,9,Numeracy,ACT,Parental Education: Diploma,585.0,584.3,7.3,64.9,96.1,3.0,,,1.0,5.6,92.5,0.9,,93.5,547,15.5,14yrs 8mths,9yrs 4mths,2.8,18.6,29.9,26.1,14.4,7.1,487.6,526.5,638.7,699.9,,,,,,
2012,9,Numeracy,ACT,Parental Education: Not stated,755.0,591.9,10.0,70.7,94.2,2.8,,,2.5,9.0,83.4,5.0,,86.0,649,15.5,14yrs 8mths,9yrs 4mths,3.3,16.2,26.9,25.3,16.0,9.9,487.2,530.1,650.8,718.6,,,,,,
2012,9,Numeracy,ACT,Non-LBOTE,3945.0,593.9,9.0,70.7,95.7,1.4,39.3,13.2,1.1,7.1,89.3,2.4,,90.4,3568,,14yrs 8mths,9yrs 4mths,3.2,15.4,27.4,25.9,15.9,11.1,489.2,532.4,653.4,719.5,,,Close to,Close to,Close to,Close to
2012,9,Numeracy,ACT,Female,2388.0,588.4,10.0,68.2,95.5,,40.4,14.5,0.9,6.8,90.7,1.7,,91.5,2186,,14yrs 8mths,9yrs 4mths,3.7,16.0,29.2,26.4,15.0,8.7,486.9,530.2,644.2,708.9,,,Close to,Close to,Close to,Close to
2012,9,Numeracy,ACT,Indigenous,109.0,543.9,13.0,56.6,86.8,,45.5,19.4,1.8,18.3,76.1,3.7,,78.0,85,,14yrs 8mths,9yrs 4mths,11.4,30.5,32.8,17.1,5.5,0.9,459.0,498.4,589.8,640.3,,,Close to,Close to,Close to,Close to
2012,9,Numeracy,ACT,Male,2427.0,604.5,12.0,75.7,95.5,,40.0,16.7,1.7,6.3,89.3,2.7,,91.1,2210,,14yrs 8mths,9yrs 4mths,2.8,13.9,24.0,24.5,17.9,15.2,491.9,536.9,670.0,737.2,,,Close to,Close to,Close to,Close to
2012,9,Numeracy,ACT,LBOTE,870.0,608.0,15.2,78.9,94.4,2.4,43.3,20.9,2.2,3.8,93.0,1.0,,95.2,828,,14yrs 8mths,9yrs 4mths,3.4,12.9,23.0,23.6,18.8,16.2,489.1,538.7,674.6,751.5,,,Close to,Close to,Close to,Close to
2012,9,Numeracy,ACT,Non-Indigenous,4687.0,597.8,9.8,72.4,95.7,1.3,40.0,13.9,1.3,6.2,90.4,2.1,,91.7,4298,,14yrs 8mths,9yrs 4mths,3.0,14.6,26.4,25.6,16.7,12.3,490.6,534.9,659.0,726.9,,,Close to,Close to,Close to,Close to
2012,9,Numeracy,ACT,Parental Occupation: Group 1,1701.0,624.2,10.6,71.6,98.4,0.9,,,0.8,3.4,94.9,0.9,,95.6,1627,20.9,14yrs 8mths,9yrs 4mths,0.8,7.5,22.0,26.8,21.8,20.3,514.7,561.9,687.2,749.7,,,,,,
2012,9,Numeracy,ACT,Parental Occupation: Group 2,943.0,592.7,7.4,66.3,96.6,1.7,,,0.7,5.7,92.6,1.0,,93.3,880,20.9,14yrs 8mths,9yrs 4mths,2.7,14.3,28.7,29.1,15.5,9.1,495.9,536.6,646.3,710.5,,,,,,
2012,9,Numeracy,ACT,Parental Occupation: Group 3,800.0,573.0,5.3,64.1,94.5,2.5,,,1.1,7.3,89.3,2.4,,90.4,723,20.9,14yrs 8mths,9yrs 4mths,4.4,22.5,31.3,23.1,12.1,5.4,481.0,517.3,626.9,687.9,,,,,,
2012,9,Numeracy,ACT,Parental Occupation: Group 4,229.0,563.9,8.4,62.4,91.8,4.8,,,2.2,7.4,86.9,3.5,,89.1,204,20.9,14yrs 8mths,9yrs 4mths,6.0,25.2,30.3,23.5,10.0,2.9,474.3,508.8,614.1,670.9,,,,,,
2012,9,Numeracy,ACT,Parental Occupation: Not in paid work,122.0,572.1,13.2,73.3,88.4,6.7,,,3.3,18.9,73.0,4.9,,76.2,93,20.9,14yrs 8mths,9yrs 4mths,8.4,22.1,25.4,20.8,12.6,7.4,459.5,505.2,633.3,716.5,,,,,,
2012,9,Numeracy,ACT,Parental Occupation: Not stated,1020.0,581.8,9.9,72.0,92.1,3.0,,,2.5,10.2,82.7,4.6,,85.2,869,20.9,14yrs 8mths,9yrs 4mths,5.5,19.0,28.0,22.8,13.7,8.5,474.0,521.2,641.8,711.4,,,,,,
2012,9,Numeracy,ACT,Parental Education: Year 11,212.0,544.4,10.5,60.4,84.7,5.5,,,2.4,19.3,72.6,5.7,,75.0,159,15.5,14yrs 8mths,9yrs 4mths,12.9,29.1,30.0,18.2,6.4,1.0,452.7,495.1,593.9,647.4,,,,,,
2012,9,Numeracy,ACT,Parental Education: Year 12,348.0,576.4,8.4,63.4,95.4,2.7,,,0.6,10.6,85.9,2.9,,86.5,301,15.5,14yrs 8mths,9yrs 4mths,4.0,20.3,31.7,24.1,13.1,6.2,483.1,521.6,630.7,691.8,,,,,,
2012,9,Numeracy,AUS,All,279121.0,584.2,1.9,72.4,93.7,0.3,36.4,5.3,1.6,7.1,90.0,1.4,,91.5,255403,,14yrs 6mths,9yrs 2mths,4.7,18.5,28.5,24.0,13.8,9.0,478.9,522.5,642.8,714.9,Flat,586.6,Close to,Close to,Close to,Close to
2012,9,Numeracy,AUS,Parental Education: Bachelor,71693.0,626.3,2.7,72.5,98.2,0.2,,,0.9,3.8,94.5,0.8,,95.4,68400,14.1,14yrs 6mths,9yrs 2mths,0.9,7.1,20.5,27.9,22.6,20.1,516.0,563.9,686.5,755.3,,,,,,
2012,9,Numeracy,AUS,Parental Education: Certificate,68707.0,568.8,1.1,61.4,93.9,0.3,,,1.3,7.1,90.4,1.3,,91.6,62944,14.1,14yrs 6mths,9yrs 2mths,4.8,22.4,33.7,23.6,10.2,4.0,478.4,516.7,618.5,677.6,,,,,,
2012,9,Numeracy,AUS,Parental Education: Diploma,37565.0,589.1,1.6,65.4,96.5,0.3,,,1.0,5.3,92.7,1.0,,93.7,35193,14.1,14yrs 6mths,9yrs 2mths,2.5,15.3,30.9,27.7,14.8,7.9,492.5,533.8,641.0,706.7,,,,,,
2012,9,Numeracy,AUS,Parental Education: Not stated,39864.0,570.4,3.6,72.9,89.6,0.8,,,2.6,10.0,84.9,2.4,,87.5,34885,14.1,14yrs 6mths,9yrs 2mths,7.8,22.3,28.1,21.0,11.6,6.7,464.5,509.0,630.3,699.8,,,,,,
2012,9,Numeracy,AUS,Non-LBOTE,216169.0,580.7,1.6,67.9,94.1,0.3,35.0,5.2,1.4,7.6,89.5,1.5,,90.9,196438,,14yrs 6mths,9yrs 2mths,4.5,18.9,29.7,24.7,13.6,7.2,480.2,522.5,636.9,701.3,Flat,583.4,Close to,Close to,Close to,Close to
2012,9,Numeracy,AUS,Female,135815.0,578.1,2.1,69.4,93.5,,35.4,5.5,1.2,7.2,90.5,1.1,,91.7,124502,,14yrs 6mths,9yrs 2mths,5.3,19.5,30.3,24.3,12.5,7.0,476.1,519.8,633.1,701.4,Flat,581.4,Close to,Close to,Close to,Close to
2012,9,Numeracy,AUS,Indigenous,13332.0,518.2,2.4,61.3,74.2,,40.7,5.9,2.7,22.4,73.2,1.7,,75.8,10112,,14yrs 6mths,9yrs 2mths,23.1,36.0,24.4,10.1,3.1,0.7,424.7,471.5,566.5,625.0,Increasing,520.0,Close to,Close to,Close to,Close to
2012,9,Numeracy,AUS,Male,143306.0,590.0,2.4,74.7,93.9,,37.3,5.6,1.9,7.1,89.4,1.6,,91.3,130901,,14yrs 6mths,9yrs 2mths,4.2,17.5,26.8,23.7,15.0,10.9,481.6,525.3,651.9,724.9,Flat,591.5,Close to,Above,Close to,Close to
2012,9,Numeracy,AUS,LBOTE,54199.0,599.8,5.1,86.0,92.8,0.7,42.7,8.2,2.1,4.7,92.5,0.7,,94.6,51263,,14yrs 6mths,9yrs 2mths,5.2,16.2,23.9,21.5,14.8,16.3,476.5,525.3,671.8,759.0,Dome shaped,602.1,Close to,Close to,Close to,Close to
2012,9,Numeracy,AUS,Non-Indigenous,261644.0,587.5,1.9,71.3,94.7,0.3,36.1,5.3,1.5,6.3,90.9,1.3,,92.4,241704,,14yrs 6mths,9yrs 2mths,3.8,17.6,28.7,24.7,14.3,9.4,484.1,526.3,645.1,716.9,Flat,590.1,Close to,Close to,Close to,Close to
2012,9,Numeracy,AUS,Parental Occupation: Group 1,59263.0,620.6,2.4,71.5,98.1,0.2,,,0.7,3.9,94.7,0.7,,95.4,56532,18.1,14yrs 6mths,9yrs 2mths,1.1,8.1,21.9,28.2,21.8,18.1,511.2,559.0,680.3,746.8,,,,,,
2012,9,Numeracy,AUS,Parental Occupation: Group 2,61102.0,596.4,1.9,67.7,97.2,0.2,,,0.8,4.9,93.4,1.0,,94.2,57534,18.1,14yrs 6mths,9yrs 2mths,2.0,13.5,29.3,28.1,16.4,10.0,497.5,538.9,650.0,719.5,,,,,,
2012,9,Numeracy,AUS,Parental Occupation: Group 3,54275.0,574.7,1.4,63.7,94.8,0.3,,,1.2,6.3,91.2,1.3,,92.4,50141,18.1,14yrs 6mths,9yrs 2mths,4.0,20.7,33.1,24.5,11.2,5.3,482.5,521.0,624.8,688.6,,,,,,
2012,9,Numeracy,AUS,Parental Occupation: Group 4,35647.0,561.2,1.8,66.1,90.9,0.5,,,2.0,8.4,88.0,1.5,,90.1,32105,18.1,14yrs 6mths,9yrs 2mths,7.1,26.8,31.7,19.5,8.4,4.6,469.5,506.7,611.7,682.1,,,,,,
2012,9,Numeracy,AUS,Parental Occupation: Not in paid work,17958.0,546.7,2.2,67.1,83.5,1.0,,,4.2,15.1,78.5,2.2,,82.7,14850,18.1,14yrs 6mths,9yrs 2mths,12.3,29.9,28.3,15.4,6.6,3.3,452.4,492.4,598.4,669.8,,,,,,
2012,9,Numeracy,AUS,Parental Occupation: Not stated,50876.0,565.5,3.1,72.8,88.7,0.7,,,2.5,10.7,84.5,2.3,,87.0,44241,18.1,14yrs 6mths,9yrs 2mths,8.8,24.1,28.2,19.8,10.4,6.2,461.9,504.7,624.7,696.6,,,,,,
2012,9,Numeracy,AUS,Parental Education: Year 11,37892.0,545.9,1.5,61.4,86.1,0.6,,,2.8,12.4,82.8,1.9,,85.7,32464,14.1,14yrs 6mths,9yrs 2mths,11.1,30.6,30.7,16.6,6.1,2.1,457.0,495.7,594.8,655.0,,,,,,
2012,9,Numeracy,AUS,Parental Education: Year 12,23400.0,576.2,2.1,66.4,93.8,0.5,,,1.5,6.9,90.4,1.2,,92.0,21517,14.1,14yrs 6mths,9yrs 2mths,4.6,20.6,31.1,24.1,11.9,6.2,479.4,519.6,629.3,696.2,,,,,,
2012,9,Numeracy,NSW,All,88450.0,591.1,3.9,79.1,93.7,0.5,41.0,7.1,1.3,6.6,91.6,0.5,,92.9,82191,,14yrs 7mths,9yrs 4mths,4.9,17.8,26.4,22.8,14.4,12.3,477.9,523.0,655.2,737.3,Flat,593.3,Close to,Close to,Close to,Close to
2012,9,Numeracy,NSW,Parental Education: Bachelor,24738.0,638.6,5.5,78.8,98.3,0.3,,,0.8,3.2,95.7,0.3,,96.5,23867,11.6,14yrs 7mths,9yrs 4mths,0.9,6.2,17.9,25.5,22.2,26.5,518.8,570.2,706.1,778.8,,,,,,
2012,9,Numeracy,NSW,Parental Education: Certificate,22823.0,570.7,2.1,65.4,93.5,0.6,,,1.0,7.0,91.6,0.5,,92.6,21126,11.6,14yrs 7mths,9yrs 4mths,5.5,22.5,32.1,22.9,10.9,5.1,475.6,515.4,623.3,687.2,,,,,,
2012,9,Numeracy,NSW,Parental Education: Diploma,12379.0,597.2,3.2,71.5,96.7,0.5,,,0.8,4.7,94.1,0.4,,94.9,11747,11.6,14yrs 7mths,9yrs 4mths,2.6,13.8,28.9,26.8,15.9,11.2,492.9,537.5,653.7,729.9,,,,,,
2012,9,Numeracy,NSW,Parental Education: Not stated,10361.0,572.4,4.6,75.3,89.9,1.1,,,2.5,9.5,87.1,0.8,,89.6,9288,11.6,14yrs 7mths,9yrs 4mths,7.6,23.5,26.9,19.8,11.6,8.1,466.4,508.0,634.6,709.3,,,,,,
2012,9,Numeracy,NSW,Non-LBOTE,62560.0,582.5,3.0,72.5,93.4,0.6,39.0,6.3,1.2,8.0,90.3,0.6,,91.5,57230,,14yrs 7mths,9yrs 4mths,5.4,19.1,27.9,23.5,14.1,8.8,475.4,519.9,642.9,711.5,,,Close to,Close to,Close to,Close to
2012,9,Numeracy,NSW,Female,42985.0,585.0,4.5,76.5,93.4,,40.1,7.7,1.0,6.6,92.0,0.4,,93.0,39977,,14yrs 7mths,9yrs 4mths,5.6,18.8,27.8,23.4,13.3,10.1,474.8,520.0,645.0,726.3,,,Close to,Close to,Close to,Close to
2012,9,Numeracy,NSW,Indigenous,4228.0,525.5,3.4,60.5,78.1,,42.5,6.6,2.5,22.1,74.5,0.9,,77.0,3255,,14yrs 7mths,9yrs 4mths,19.5,36.1,25.8,11.1,4.1,1.0,437.5,477.8,573.1,635.4,,,Close to,Close to,Close to,Close to
2012,9,Numeracy,NSW,Male,45465.0,597.0,4.8,81.0,94.1,,41.8,8.1,1.6,6.6,91.3,0.6,,92.8,42214,,14yrs 7mths,9yrs 4mths,4.4,17.0,25.0,22.3,15.5,14.3,480.7,526.0,664.8,745.4,,,Close to,Close to,Close to,Close to
2012,9,Numeracy,NSW,LBOTE,24500.0,611.4,8.5,90.7,94.5,0.9,44.8,12.8,1.6,3.3,94.8,0.2,,96.4,23627,,14yrs 7mths,9yrs 4mths,3.9,15.3,22.8,20.7,14.8,20.8,483.3,531.1,690.9,779.9,,,Close to,Close to,Close to,Close to
2012,9,Numeracy,NSW,Non-Indigenous,81920.0,594.5,3.9,78.6,94.5,0.5,41.3,7.2,1.3,5.8,92.5,0.4,,93.8,76819,,14yrs 7mths,9yrs 4mths,4.2,16.9,26.4,23.4,14.9,12.9,481.9,526.8,658.6,740.1,,,Close to,Close to,Close to,Close to
